Items	URL	Class	Class_ID	Items_ID
唇部	https://item.jd.com/4797470.html	香水彩妆	-1,530,114,751	4797470
唇部	https://item.jd.com/5819867.html	香水彩妆	-1,530,114,751	5819867
唇部	https://item.jd.com/1957676904.html	香水彩妆	-1,530,114,751	1957676904
唇部	https://item.jd.com/4564170.html	香水彩妆	-1,530,114,751	4564170
唇部	https://item.jd.com/1967558207.html	香水彩妆	-1,530,114,751	1967558207
唇部	https://item.jd.com/23696663544.html	香水彩妆	-1,530,114,751	23696663544
唇部	https://item.jd.com/1955425688.html	香水彩妆	-1,530,114,751	1955425688
唇部	https://item.jd.com/1951503202.html	香水彩妆	-1,530,114,751	1951503202
唇部	https://item.jd.com/1950173245.html	香水彩妆	-1,530,114,751	1950173245
唇部	https://item.jd.com/18257211248.html	香水彩妆	-1,530,114,751	18257211248
唇部	https://item.jd.com/4564198.html	香水彩妆	-1,530,114,751	4564198
唇部	https://item.jd.com/31594751460.html	香水彩妆	-1,530,114,751	31594751460
唇部	https://item.jd.com/1967056579.html	香水彩妆	-1,530,114,751	1967056579
唇部	https://item.jd.com/4211691.html	香水彩妆	-1,530,114,751	4211691
美甲	https://item.jd.com/1984808577.html	香水彩妆	-1,530,114,748	1984808577
眼线	https://item.jd.com/5001433.html	香水彩妆	1,878,720,973	5001433
眼线	https://item.jd.com/1011052164.html	香水彩妆	1,878,720,973	1011052164
眼线	https://item.jd.com/1933832.html	香水彩妆	1,878,720,973	1933832
眼线	https://item.jd.com/5446522.html	香水彩妆	1,878,720,973	5446522
眼线	https://item.jd.com/1968611417.html	香水彩妆	1,878,720,973	1968611417
眼线	https://item.jd.com/27972774648.html	香水彩妆	1,878,720,973	27972774648
眼线	https://item.jd.com/1994644155.html	香水彩妆	1,878,720,973	1994644155
眼线	https://item.jd.com/31059002245.html	香水彩妆	1,878,720,973	31059002245
眼线	https://item.jd.com/1968611418.html	香水彩妆	1,878,720,973	1968611418
眼线	https://item.jd.com/5769829.html	香水彩妆	1,878,720,973	5769829
眼线	https://item.jd.com/1988872429.html	香水彩妆	1,878,720,973	1988872429
眼线	https://item.jd.com/1992740826.html	香水彩妆	1,878,720,973	1992740826
眼线	https://item.jd.com/1967205802.html	香水彩妆	1,878,720,973	1967205802
眼线	https://item.jd.com/7552917.html	香水彩妆	1,878,720,973	7552917
眼线	https://item.jd.com/1969366403.html	香水彩妆	1,878,720,973	1969366403
眼线	https://item.jd.com/1992740827.html	香水彩妆	1,878,720,973	1992740827
眼线	https://item.jd.com/24928796236.html	香水彩妆	1,878,720,973	24928796236
眼线	https://item.jd.com/26799886923.html	香水彩妆	1,878,720,973	26799886923
眼线	https://item.jd.com/27972774647.html	香水彩妆	1,878,720,973	27972774647
眼线	https://item.jd.com/1992740828.html	香水彩妆	1,878,720,973	1992740828
眼线	https://item.jd.com/27972774650.html	香水彩妆	1,878,720,973	27972774650
眼线	https://item.jd.com/31059002244.html	香水彩妆	1,878,720,973	31059002244
美妆工具	https://item.jd.com/2135160.html	香水彩妆	-1,530,114,747	2135160
美妆工具	https://item.jd.com/1993481144.html	香水彩妆	-1,530,114,747	1993481144
美妆工具	https://item.jd.com/1988822339.html	香水彩妆	-1,530,114,747	1988822339
美妆工具	https://item.jd.com/1979507267.html	香水彩妆	-1,530,114,747	1979507267
美妆工具	https://item.jd.com/1984623899.html	香水彩妆	-1,530,114,747	1984623899
美妆工具	https://item.jd.com/1954827859.html	香水彩妆	-1,530,114,747	1954827859
美妆工具	https://item.jd.com/1958000105.html	香水彩妆	-1,530,114,747	1958000105
美妆工具	https://item.jd.com/26822377106.html	香水彩妆	-1,530,114,747	26822377106
美妆工具	https://item.jd.com/1984429319.html	香水彩妆	-1,530,114,747	1984429319
美妆工具	https://item.jd.com/1988956738.html	香水彩妆	-1,530,114,747	1988956738
美妆工具	https://item.jd.com/1979521021.html	香水彩妆	-1,530,114,747	1979521021
美妆工具	https://item.jd.com/1981193076.html	香水彩妆	-1,530,114,747	1981193076
美妆工具	https://item.jd.com/1138958865.html	香水彩妆	-1,530,114,747	1138958865
美妆工具	https://item.jd.com/1981436339.html	香水彩妆	-1,530,114,747	1981436339
美妆工具	https://item.jd.com/1979522526.html	香水彩妆	-1,530,114,747	1979522526
套装	https://item.jd.com/1990352628.html	香水彩妆	-1,530,114,750	1990352628
套装	https://item.jd.com/1966016755.html	香水彩妆	-1,530,114,750	1966016755
套装	https://item.jd.com/1951734080.html	香水彩妆	-1,530,114,750	1951734080
套装	https://item.jd.com/1967489429.html	香水彩妆	-1,530,114,750	1967489429
套装	https://item.jd.com/1950449496.html	香水彩妆	-1,530,114,750	1950449496
套装	https://item.jd.com/2688381.html	香水彩妆	-1,530,114,750	2688381
套装	https://item.jd.com/1954228589.html	香水彩妆	-1,530,114,750	1954228589
套装	https://item.jd.com/35156901306.html	香水彩妆	-1,530,114,750	35156901306
套装	https://item.jd.com/20816320748.html	香水彩妆	-1,530,114,750	20816320748
套装	https://item.jd.com/2135192.html	香水彩妆	-1,530,114,750	2135192
套装	https://item.jd.com/1987527637.html	香水彩妆	-1,530,114,750	1987527637
套装	https://item.jd.com/35159853221.html	香水彩妆	-1,530,114,750	35159853221
套装	https://item.jd.com/33733456268.html	香水彩妆	-1,530,114,750	33733456268
套装	https://item.jd.com/1951734081.html	香水彩妆	-1,530,114,750	1951734081
套装	https://item.jd.com/1967490218.html	香水彩妆	-1,530,114,750	1967490218
防晒隔离	https://item.jd.com/4564204.html	香水彩妆	-1,530,114,757	4564204
防晒隔离	https://item.jd.com/6291371.html	香水彩妆	-1,530,114,757	6291371
防晒隔离	https://item.jd.com/1994265255.html	香水彩妆	-1,530,114,757	1994265255
防晒隔离	https://item.jd.com/4564178.html	香水彩妆	-1,530,114,757	4564178
防晒隔离	https://item.jd.com/1955425687.html	香水彩妆	-1,530,114,757	1955425687
防晒隔离	https://item.jd.com/22373794385.html	香水彩妆	-1,530,114,757	22373794385
防晒隔离	https://item.jd.com/29283031227.html	香水彩妆	-1,530,114,757	29283031227
防晒隔离	https://item.jd.com/4085522.html	香水彩妆	-1,530,114,757	4085522
防晒隔离	https://item.jd.com/5901482.html	香水彩妆	-1,530,114,757	5901482
防晒隔离	https://item.jd.com/1970026822.html	香水彩妆	-1,530,114,757	1970026822
防晒隔离	https://item.jd.com/7032274.html	香水彩妆	-1,530,114,757	7032274
防晒隔离	https://item.jd.com/1950173244.html	香水彩妆	-1,530,114,757	1950173244
防晒隔离	https://item.jd.com/4564136.html	香水彩妆	-1,530,114,757	4564136
防晒隔离	https://item.jd.com/3985653.html	香水彩妆	-1,530,114,757	3985653
防晒隔离	https://item.jd.com/4085506.html	香水彩妆	-1,530,114,757	4085506
防晒隔离	https://item.jd.com/4571511.html	香水彩妆	-1,530,114,757	4571511
防晒隔离	https://item.jd.com/1984121822.html	香水彩妆	-1,530,114,757	1984121822
防晒隔离	https://item.jd.com/4550058.html	香水彩妆	-1,530,114,757	4550058
防晒隔离	https://item.jd.com/1973262547.html	香水彩妆	-1,530,114,757	1973262547
防晒隔离	https://item.jd.com/1989563886.html	香水彩妆	-1,530,114,757	1989563886
防晒隔离	https://item.jd.com/4722855.html	香水彩妆	-1,530,114,757	4722855
防晒隔离	https://item.jd.com/1985396713.html	香水彩妆	-1,530,114,757	1985396713
防晒隔离	https://item.jd.com/4635710.html	香水彩妆	-1,530,114,757	4635710
卸妆	https://item.jd.com/1968330915.html	香水彩妆	-1,530,114,749	1968330915
卸妆	https://item.jd.com/1968368758.html	香水彩妆	-1,530,114,749	1968368758
卸妆	https://item.jd.com/1968371918.html	香水彩妆	-1,530,114,749	1968371918
眉笔	https://item.jd.com/2680560.html	香水彩妆	-1,530,114,753	2680560
眉笔	https://item.jd.com/1941563.html	香水彩妆	-1,530,114,753	1941563
眉笔	https://item.jd.com/5001435.html	香水彩妆	-1,530,114,753	5001435
眉笔	https://item.jd.com/8218044.html	香水彩妆	-1,530,114,753	8218044
眉笔	https://item.jd.com/4779823.html	香水彩妆	-1,530,114,753	4779823
眉笔	https://item.jd.com/1979801904.html	香水彩妆	-1,530,114,753	1979801904
眉笔	https://item.jd.com/2679705.html	香水彩妆	-1,530,114,753	2679705
眉笔	https://item.jd.com/4779885.html	香水彩妆	-1,530,114,753	4779885
眉笔	https://item.jd.com/7171623.html	香水彩妆	-1,530,114,753	7171623
睫毛膏	https://item.jd.com/6291371.html	香水彩妆	-1,530,114,752	6291371
睫毛膏	https://item.jd.com/5001431.html	香水彩妆	-1,530,114,752	5001431
睫毛膏	https://item.jd.com/34741945135.html	香水彩妆	-1,530,114,752	34741945135
睫毛膏	https://item.jd.com/34945193349.html	香水彩妆	-1,530,114,752	34945193349
睫毛膏	https://item.jd.com/5884026.html	香水彩妆	-1,530,114,752	5884026
睫毛膏	https://item.jd.com/1988559077.html	香水彩妆	-1,530,114,752	1988559077
睫毛膏	https://item.jd.com/1952317938.html	香水彩妆	-1,530,114,752	1952317938
睫毛膏	https://item.jd.com/1974795.html	香水彩妆	-1,530,114,752	1974795
睫毛膏	https://item.jd.com/1944653.html	香水彩妆	-1,530,114,752	1944653
睫毛膏	https://item.jd.com/1990873.html	香水彩妆	-1,530,114,752	1990873
睫毛膏	https://item.jd.com/1961651177.html	香水彩妆	-1,530,114,752	1961651177
睫毛膏	https://item.jd.com/31261850897.html	香水彩妆	-1,530,114,752	31261850897
睫毛膏	https://item.jd.com/2381613.html	香水彩妆	-1,530,114,752	2381613
睫毛膏	https://item.jd.com/24284675266.html	香水彩妆	-1,530,114,752	24284675266
睫毛膏	https://item.jd.com/1962482087.html	香水彩妆	-1,530,114,752	1962482087
睫毛膏	https://item.jd.com/1990867.html	香水彩妆	-1,530,114,752	1990867
睫毛膏	https://item.jd.com/1969172517.html	香水彩妆	-1,530,114,752	1969172517
睫毛膏	https://item.jd.com/2189768.html	香水彩妆	-1,530,114,752	2189768
睫毛膏	https://item.jd.com/6291041.html	香水彩妆	-1,530,114,752	6291041
睫毛膏	https://item.jd.com/6291369.html	香水彩妆	-1,530,114,752	6291369
睫毛膏	https://item.jd.com/1990739458.html	香水彩妆	-1,530,114,752	1990739458
睫毛膏	https://item.jd.com/1992869155.html	香水彩妆	-1,530,114,752	1992869155
睫毛膏	https://item.jd.com/1958534420.html	香水彩妆	-1,530,114,752	1958534420
